Index,RTT(ms),Jitter(ms),RTT_Jitter(ms)
5916,0.201813,-0.053129,-0.082259
5917,0.232201,0.030388,0.083517
5918,0.208313,-0.023888,-0.054276
5919,0.547049,0.338736,0.362624
5920,0.407625,-0.139424,-0.47816
5921,0.334219,-0.073406,0.066018
5922,0.234719,-0.0995,-0.026094
5923,0.234738,1.9e-05,0.099519
5924,0.201498,-0.03324,-0.033259
5925,0.195238,-0.00626,0.02698
5926,0.196016,0.000778,0.007038
5927,0.515642,0.319626,0.318848
5928,0.223312,-0.29233,-0.611956
5929,0.379718,0.156406,0.448736
5930,0.274478,-0.10524,-0.261646
5931,0.241164,-0.033314,0.071926
5932,0.890194,0.64903,0.682344
5933,0.447902,-0.442292,-1.09132
5934,0.245627,-0.202275,0.240017
5935,0.441254,0.195627,0.397902
5936,0.294459,-0.146795,-0.342422
5937,0.223405,-0.071054,0.075741
5938,0.272794,0.049389,0.120443
5939,0.292645,0.019851,-0.029538
5940,0.231016,-0.061629,-0.08148
5941,0.521513,0.290497,0.352126
5942,0.23109,-0.290423,-0.58092
5943,0.480958,0.249868,0.540291
5944,0.21235,-0.268608,-0.518476
5945,0.193869,-0.018481,0.250127
5946,0.266293,0.072424,0.090905
5947,0.367921,0.101628,0.029204
5948,0.317329,-0.050592,-0.15222
5949,0.350755,0.033426,0.084018
5950,0.316367,-0.034388,-0.067814
5951,0.311978,-0.004389,0.029999
5952,0.573383,0.261405,0.265794
5953,0.253386,-0.319997,-0.581402
5954,0.252775,-0.000611,0.319386
5955,0.314107,0.061332,0.061943
5956,0.349607,0.0355,-0.025832
5957,0.322959,-0.026648,-0.062148
5958,0.244683,-0.078276,-0.051628
5959,0.369885,0.125202,0.203478
5960,0.230035,-0.13985,-0.265052
5961,0.737325,0.50729,0.64714
5962,0.372903,-0.364422,-0.871712
5963,0.246461,-0.126442,0.23798
5964,0.312682,0.066221,0.192663
5965,0.242849,-0.069833,-0.136054
5966,0.244294,0.001445,0.071278
5967,0.464124,0.21983,0.218385
5968,0.397977,-0.066147,-0.285977
5969,0.262293,-0.135684,-0.069537
5970,0.482661,0.220368,0.356052
5971,0.43868,-0.043981,-0.264349
5972,0.547494,0.108814,0.152795
5973,0.599734,0.05224,-0.056574
5974,0.581641,-0.018093,-0.070333
5975,0.234905,-0.346736,-0.328643
5976,0.280979,0.046074,0.39281
5977,0.394274,0.113295,0.067221
5978,0.241331,-0.152943,-0.266238
5979,0.228813,-0.012518,0.140425
5980,1.33608,1.10727,1.11978
5981,1.30526,-0.030815,-1.13808
5982,0.308904,-0.996359,-0.965544
5983,0.390736,0.081832,1.07819
5984,0.37607,-0.014666,-0.096498
5985,0.388032,0.011962,0.026628
5986,0.342404,-0.045628,-0.05759
5987,1.68115,1.33874,1.38437
5988,1.79948,0.118331,-1.22041
5989,1.05741,-0.742065,-0.860396
5990,1.21371,0.156294,0.898359
5991,1.30445,0.09074,-0.065554
5992,0.962933,-0.341515,-0.432255
5993,0.250886,-0.712047,-0.370532
5994,0.361514,0.110628,0.822675
5995,0.529161,0.167647,0.057019
5996,0.413958,-0.115203,-0.28285
5997,0.370607,-0.043351,0.071852
5998,0.35507,-0.015537,0.027814
5999,0.323886,-0.031184,-0.015647
6000,0.294848,-0.029038,0.002146
6001,0.474069,0.179221,0.208259
6002,0.301923,-0.172146,-0.351367
6003,0.452014,0.150091,0.322237
6004,0.553513,0.101499,-0.048592
6005,0.351996,-0.201517,-0.303016
6006,0.25546,-0.096536,0.104981
6007,0.206646,-0.048814,0.047722
6008,0.340663,0.134017,0.182831
6009,0.372607,0.031944,-0.102073
6010,0.36657,-0.006037,-0.037981
6011,0.3882,0.02163,0.027667
6012,0.2927,-0.0955,-0.11713
6013,0.255238,-0.037462,0.058038
6014,0.213201,-0.042037,-0.004575
6015,0.345219,0.132018,0.174055
6016,0.35644,0.011221,-0.120797
6017,2.06425,1.70781,1.69659
6018,0.246293,-1.81796,-3.52577
6019,0.201831,-0.044462,1.7735
6020,0.454569,0.252738,0.2972
6021,0.211368,-0.243201,-0.495939
6022,0.184017,-0.027351,0.21585
6023,0.180165,-0.003852,0.023499
6024,0.228701,0.048536,0.052388
6025,0.262626,0.033925,-0.014611
6026,0.378607,0.115981,0.082056
6027,0.223849,-0.154758,-0.270739
6028,0.208423,-0.015426,0.139332
6029,0.185405,-0.023018,-0.007592
6030,0.187628,0.002223,0.025241
6031,0.184035,-0.003593,-0.005816
6032,0.256331,0.072296,0.075889
6033,0.379015,0.122684,0.050388
6034,0.222905,-0.15611,-0.278794
6035,0.187849,-0.035056,0.121054
6036,0.208034,0.020185,0.055241
6037,0.185609,-0.022425,-0.04261
6038,0.180405,-0.005204,0.017221
6039,0.263442,0.083037,0.088241
6040,0.388329,0.124887,0.04185
6041,0.219794,-0.168535,-0.293422
6042,0.188423,-0.031371,0.137164
6043,0.19248,0.004057,0.035428
6044,0.200183,0.007703,0.003646
6045,0.190054,-0.010129,-0.017832
6046,0.258108,0.068054,0.078183
6047,0.384847,0.126739,0.058685
6048,0.292737,-0.09211,-0.218849
6049,0.219071,-0.073666,0.018444
6050,0.199442,-0.019629,0.054037
6051,0.184109,-0.015333,0.004296
6052,0.219368,0.035259,0.050592
6053,0.304126,0.084758,0.049499
6054,0.46231,0.158184,0.073426
6055,3.12365,2.66134,2.50316
6056,0.331218,-2.79243,-5.45377
6057,0.446347,0.115129,2.90756
6058,0.498291,0.051944,-0.063185
6059,0.577956,0.079665,0.027721
6060,0.493105,-0.084851,-0.164516
6061,0.761066,0.267961,0.352812
6062,0.873694,0.112628,-0.155333
6063,1.11932,0.245627,0.132999
6064,0.427828,-0.691493,-0.93712
6065,0.610734,0.182906,0.874399
6066,0.640326,0.029592,-0.153314
6067,0.948545,0.308219,0.278627
6068,0.402829,-0.545716,-0.853935
6069,0.249071,-0.153758,0.391958
6070,0.581401,0.33233,0.486088
6071,0.472032,-0.109369,-0.441699
6072,0.242905,-0.229127,-0.119758
6073,0.26059,0.017685,0.246812
6074,0.781287,0.520697,0.503012
6075,0.393681,-0.387606,-0.908303
6076,0.397718,0.004037,0.391643
6077,0.399181,0.001463,-0.002574
6078,0.392829,-0.006352,-0.007815
6079,0.405402,0.012573,0.018925
6080,0.478217,0.072815,0.060242
6081,0.245368,-0.232849,-0.305664
6082,0.474365,0.228997,0.461846
6083,0.291015,-0.18335,-0.412347
6084,0.392606,0.101591,0.284941
6085,0.431218,0.038612,-0.062979
6086,0.403051,-0.028167,-0.066779
6087,0.549753,0.146702,0.174869
6088,0.591272,0.041519,-0.105183
6089,0.562475,-0.028797,-0.070316
6090,0.515253,-0.047222,-0.018425
6091,0.415273,-0.09998,-0.052758
6092,0.268293,-0.14698,-0.047
6093,0.343126,0.074833,0.221813
6094,0.227404,-0.115722,-0.190555
6095,0.265423,0.038019,0.153741
6096,0.422569,0.157146,0.119127
6097,0.525124,0.102555,-0.054591
6098,0.542068,0.016944,-0.085611
6099,0.277145,-0.264923,-0.281867
6100,0.204294,-0.072851,0.192072
6101,0.437829,0.233535,0.306386
6102,0.397774,-0.040055,-0.27359
6103,0.204313,-0.193461,-0.153406
6104,5.90132,5.69701,5.89047
6105,5.84871,-0.052611,-5.74962
6106,6.09128,0.242571,0.295182
6107,6.16995,0.078666,-0.163905
6108,3.59509,-2.57486,-2.65353
6109,2.45199,-1.1431,1.43176
6110,2.44993,-0.002056,1.14104
6111,2.42149,-0.028444,-0.026388
6112,2.37933,-0.042166,-0.013722
6113,2.34347,-0.035852,0.006314
6114,2.23084,-0.112628,-0.076776
6115,2.10294,-0.127905,-0.015277
6116,2.43327,0.330329,0.458234
6117,2.41008,-0.023185,-0.353514
6118,2.36382,-0.046259,-0.023074
6119,2.30055,-0.063277,-0.017018
6120,0.591049,-1.7095,-1.64622
6121,0.627289,0.03624,1.74574
6122,0.78362,0.156331,0.120091
6123,0.880193,0.096573,-0.059758
6124,1.14197,0.261776,0.165203
6125,1.3495,0.207534,-0.054242
6126,0.448736,-0.900767,-1.1083
6127,0.605753,0.157017,1.05778
6128,0.266516,-0.339237,-0.496254
6129,0.568105,0.301589,0.640826
6130,0.40107,-0.167035,-0.468624
6131,0.346052,-0.055018,0.112017
6132,0.324144,-0.021908,0.03311
6133,0.253442,-0.070702,-0.048794
6134,0.193127,-0.060315,0.010387
6135,0.213628,0.020501,0.080816
6136,0.302515,0.088887,0.068386
6137,0.435181,0.132666,0.043779
6138,0.445495,0.010314,-0.122352
6139,0.267349,-0.178146,-0.18846
6140,0.191961,-0.075388,0.102758
6141,0.188276,-0.003685,0.071703
6142,0.188424,0.000148,0.003833
6143,0.302311,0.113887,0.113739
6144,0.46868,0.166369,0.052482
6145,0.219034,-0.249646,-0.416015
6146,0.244942,0.025908,0.275554
6147,0.197257,-0.047685,-0.073593
6148,0.203312,0.006055,0.05374
6149,0.305312,0.102,0.095945
6150,0.274164,-0.031148,-0.133148
6151,0.475291,0.201127,0.232275
6152,0.230145,-0.245146,-0.446273
6153,0.241849,0.011704,0.25685
6154,0.344941,0.103092,0.091388
6155,0.467754,0.122813,0.019721
6156,0.280849,-0.186905,-0.309718
6157,0.292848,0.011999,0.198904
6158,0.810343,0.517495,0.505496
6159,0.261164,-0.549179,-1.06667
6160,0.212905,-0.048259,0.50092
6161,0.196961,-0.015944,0.032315
6162,0.276997,0.080036,0.09598
6163,0.404255,0.127258,0.047222
6164,0.441384,0.037129,-0.090129
6165,0.246719,-0.194665,-0.231794
6166,0.217387,-0.029332,0.165333
6167,0.230034,0.012647,0.041979
6168,0.436144,0.20611,0.193463
6169,0.477087,0.040943,-0.165167
6170,0.478773,0.001686,-0.039257
6171,0.473736,-0.005037,-0.006723
6172,0.414736,-0.059,-0.053963
6173,0.472698,0.057962,0.116962
6174,0.490865,0.018167,-0.039795
6175,1.34695,0.856083,0.837916
6176,0.449476,-0.897472,-1.75355
6177,0.266923,-0.182553,0.714919
6178,0.393421,0.126498,0.309051
6179,0.474384,0.080963,-0.045535
6180,0.222534,-0.25185,-0.332813
6181,0.40394,0.181406,0.433256
6182,0.294738,-0.109202,-0.290608
6183,0.278849,-0.015889,0.093313
6184,0.461606,0.182757,0.198646
6185,1.62676,1.16515,0.982396
6186,1.78368,0.156924,-1.00823
6187,2.10548,0.321793,0.164869
6188,2.28662,0.181147,-0.140646
6189,7.2721,4.98548,4.80433
6190,5.47384,-1.79826,-6.78374
6191,5.44155,-0.032295,1.76596
6192,1.37043,-4.07112,-4.03883
6193,4.16814,2.79771,6.86883
6194,4.40604,0.237904,-2.55981
6195,1.45793,-2.94812,-3.18602
6196,1.61046,0.152536,3.10065
6197,1.66689,0.056424,-0.096112
6198,1.65709,-0.009796,-0.06622
6199,0.368811,-1.28828,-1.27849
6200,2.32012,1.95131,3.23959
6201,2.95013,0.630012,-1.3213
6202,3.4145,0.464365,-0.165647
6203,0.613493,-2.80101,-3.26537
6204,0.735936,0.122443,2.92345
6205,0.892805,0.156869,0.034426
6206,0.948064,0.055259,-0.10161
6207,0.606438,-0.341626,-0.396885
6208,0.398477,-0.207961,0.133665
6209,0.340385,-0.058092,0.149869
6210,0.346904,0.006519,0.064611
6211,0.288552,-0.058352,-0.064871
6212,0.432477,0.143925,0.202277
6213,0.47605,0.043573,-0.100352
6214,0.489902,0.013852,-0.029721
6215,0.483347,-0.006555,-0.020407
6216,0.686622,0.203275,0.20983
6217,0.48705,-0.199572,-0.402847
6218,0.434976,-0.052074,0.147498
6219,0.332237,-0.102739,-0.050665
6220,0.289312,-0.042925,0.059814
6221,0.461976,0.172664,0.215589
6222,0.52405,0.062074,-0.11059
6223,0.577327,0.053277,-0.008797
6224,0.540086,-0.037241,-0.090518
6225,0.427828,-0.112258,-0.075017
6226,0.3707,-0.057128,0.05513
6227,0.428495,0.057795,0.114923
6228,0.611456,0.182961,0.125166
6229,0.72127,0.109814,-0.073147
6230,0.875416,0.154146,0.044332
6231,0.620733,-0.254683,-0.408829
6232,0.248535,-0.372198,-0.117515
6233,0.215034,-0.033501,0.338697
6234,0.304923,0.089889,0.12339
6235,0.366144,0.061221,-0.028668
6236,0.306627,-0.059517,-0.120738
6237,0.449884,0.143257,0.202774
6238,0.263516,-0.186368,-0.329625
6239,0.252312,-0.011204,0.175164
6240,0.199312,-0.053,-0.041796
6241,0.218035,0.018723,0.071723
6242,0.279756,0.061721,0.042998
6243,0.496439,0.216683,0.154962
6244,0.498642,0.002203,-0.21448
6245,0.314071,-0.184571,-0.186774
6246,0.204182,-0.109889,0.074682
6247,0.266108,0.061926,0.171815
6248,0.244849,-0.021259,-0.083185
6249,0.224553,-0.020296,0.000963
6250,0.290386,0.065833,0.086129
6251,0.248849,-0.041537,-0.10737
6252,0.503254,0.254405,0.295942
6253,0.302052,-0.201202,-0.455607
6254,0.235071,-0.066981,0.134221
6255,0.21685,-0.018221,0.04876
6256,0.24496,0.02811,0.046331
6257,0.502661,0.257701,0.229591
6258,0.288811,-0.21385,-0.471551
6259,0.243793,-0.045018,0.168832
6260,0.187424,-0.056369,-0.011351
6261,3.58061,3.39318,3.44955
6262,0.510735,-3.06987,-6.46306
6263,0.308422,-0.202313,2.86756
6264,0.332311,0.023889,0.226202
6265,0.250275,-0.082036,-0.105925
6266,0.333255,0.08298,0.165016
6267,0.495642,0.162387,0.079407
6268,0.3167,-0.178942,-0.341329
6269,0.556327,0.239627,0.418569
6270,0.566975,0.010648,-0.228979
6271,0.738473,0.171498,0.16085
6272,0.779121,0.040648,-0.13085
6273,0.455458,-0.323663,-0.364311
6274,0.399069,-0.056389,0.267274
6275,0.386773,-0.012296,0.044093
6276,0.518716,0.131943,0.144239
6277,0.226516,-0.2922,-0.424143
6278,0.446624,0.220108,0.512308
6279,0.468143,0.021519,-0.198589
6280,0.570123,0.10198,0.080461
6281,0.852583,0.28246,0.18048
6282,0.534716,-0.317867,-0.600327
6283,1.01104,0.476328,0.794195
6284,0.583623,-0.427421,-0.903749
6285,0.565253,-0.01837,0.409051
6286,0.842546,0.277293,0.295663
6287,0.72051,-0.122036,-0.399329
6288,0.317718,-0.402792,-0.280756
6289,0.222479,-0.095239,0.307553
6290,1.18415,0.961675,1.05691
6291,0.316071,-0.868083,-1.82976
6292,0.314311,-0.00176,0.866323
6293,0.56503,0.250719,0.252479
6294,1.20339,0.638364,0.387645
6295,0.334589,-0.868805,-1.50717
6296,0.281794,-0.052795,0.81601
6297,0.696048,0.414254,0.467049
6298,0.666011,-0.030037,-0.444291
6299,0.550475,-0.115536,-0.085499
6300,0.52205,-0.028425,0.087111
6301,0.308738,-0.213312,-0.184887
6302,0.29783,-0.010908,0.202404
6303,0.357941,0.060111,0.071019
6304,0.319182,-0.038759,-0.09887
6305,3.09343,2.77425,2.813
6306,0.763954,-2.32947,-5.10372
6307,0.336144,-0.42781,1.90166
6308,0.223664,-0.11248,0.31533
6309,0.699974,0.47631,0.58879
6310,2.77497,2.07499,1.59868
6311,1.31621,-1.45876,-3.53376
6312,0.535846,-0.780362,0.678399
6313,1.09764,0.56179,1.34215
6314,1.08488,-0.01276,-0.57455
6315,0.995155,-0.089721,-0.076961
6316,0.401107,-0.594048,-0.504327
6317,0.361181,-0.039926,0.554122
6318,0.390144,0.028963,0.068889
6319,0.754492,0.364348,0.335385
6320,0.556567,-0.197925,-0.562273
6321,0.420718,-0.135849,0.062076
6322,0.384181,-0.036537,0.099312
6323,0.464495,0.080314,0.116851
6324,0.371496,-0.092999,-0.173313
6325,0.417477,0.045981,0.13898
6326,0.754418,0.336941,0.29096
6327,0.841046,0.086628,-0.250313
6328,2.83954,1.9985,1.91187
6329,1.36467,-1.47487,-3.47337
6330,1.34543,-0.01924,1.45563
6331,1.6087,0.263274,0.282514
6332,1.69265,0.083944,-0.17933
6333,0.753899,-0.938749,-1.02269
6334,1.02834,0.274441,1.21319
6335,0.842194,-0.186146,-0.460587
6336,1.12547,0.283275,0.469421
6337,0.747547,-0.377922,-0.661197
6338,0.702418,-0.045129,0.332793
6339,0.784324,0.081906,0.127035
6340,0.275849,-0.508475,-0.590381
6341,0.271515,-0.004334,0.504141
6342,0.243961,-0.027554,-0.02322
6343,0.399866,0.155905,0.183459
6344,6.32461,5.92475,5.76884
6345,0.456032,-5.86858,-11.7933
6346,0.256404,-0.199628,5.66895
6347,0.618975,0.362571,0.562199
6348,0.404977,-0.213998,-0.576569
6349,0.249867,-0.15511,0.058888
6350,0.262756,0.012889,0.167999
6351,0.222683,-0.040073,-0.052962
6352,0.208553,-0.01413,0.025943
6353,0.263256,0.054703,0.068833
6354,3.13641,2.87315,2.81845
6355,0.285404,-2.851,-5.72416
6356,0.457754,0.17235,3.02335
6357,0.344422,-0.113332,-0.285682
6358,8.20109,7.85667,7.97
6359,4.02355,-4.17754,-12.0342
6360,3.69705,-0.326497,3.85105
6361,3.56072,-0.136332,0.190165
6362,3.26056,-0.300163,-0.163831
6363,3.54042,0.279867,0.58003
6364,1.84476,-1.69567,-1.97553
6365,2.01555,0.170794,1.86646
6366,1.79348,-0.222071,-0.392865
6367,0.677307,-1.11617,-0.894102
6368,0.479532,-0.197775,0.918398
6369,13.5365,13.057,13.2547
6370,10.786,-2.75052,-15.8075
6371,10.7877,0.001685,2.75221
6372,1.42911,-9.35854,-9.36023
6373,1.0204,-0.408718,8.94982
6374,0.852583,-0.167813,0.240905
6375,3.42329,2.57071,2.73852
6376,1.34352,-2.07977,-4.65048
6377,1.51156,0.168035,2.24781
6378,0.985155,-0.526402,-0.694437
6379,1.1051,0.119944,0.646346
6380,1.0854,-0.019704,-0.139648
6381,0.842102,-0.243293,-0.223589
6382,0.800472,-0.04163,0.201663
6383,0.813565,0.013093,0.054723
6384,0.923804,0.110239,0.097146
6385,0.849305,-0.074499,-0.184738
6386,0.901361,0.052056,0.126555
6387,0.868268,-0.033093,-0.085149
6388,1.10615,0.237886,0.270979
6389,0.288368,-0.817786,-1.05567
6390,0.282386,-0.005982,0.811804
6391,5.57107,5.28868,5.29466
6392,0.309441,-5.26163,-10.5503
6393,2.8341,2.52466,7.78628
6394,0.445403,-2.38869,-4.91335
6395,0.282996,-0.162407,2.22629
6396,1.88468,1.60169,1.76409
6397,1.89072,0.006037,-1.59565
6398,1.86707,-0.023648,-0.029685
6399,0.562401,-1.30467,-1.28102
6400,1.86876,1.30635,2.61102
6401,1.69352,-0.175238,-1.48159
6402,1.33113,-0.362385,-0.187147
6403,1.05667,-0.27446,0.087925
6404,0.800325,-0.256348,0.018112
6405,0.540216,-0.260109,-0.003761
6406,0.272015,-0.268201,-0.008092
6407,1.17452,0.902508,1.17071
6408,0.525642,-0.648881,-1.55139
6409,0.707511,0.181869,0.83075
6410,0.680993,-0.026518,-0.208387
6411,0.386588,-0.294405,-0.267887
6412,0.285645,-0.100943,0.193462
6413,0.260108,-0.025537,0.075406
6414,4.55937,4.29927,4.3248
6415,4.53308,-0.026295,-4.32556
6416,4.25845,-0.274627,-0.248332
6417,1.00014,-3.25832,-2.98369
6418,1.13319,0.133054,3.39137
6419,0.991137,-0.142054,-0.275108
6420,1.89407,0.902934,1.04499
6421,0.582345,-1.31173,-2.21466
6422,0.373792,-0.208553,1.10317
6423,0.473699,0.099907,0.30846
6424,0.477772,0.004073,-0.095834
6425,0.589882,0.11211,0.108037
6426,0.366588,-0.223294,-0.335404
6427,0.350645,-0.015943,0.207351
6428,0.454217,0.103572,0.119515
6429,0.770232,0.316015,0.212443
6430,0.758676,-0.011556,-0.327571
6431,0.675844,-0.082832,-0.071276
6432,0.503087,-0.172757,-0.089925
6433,0.616882,0.113795,0.286552
6434,0.774714,0.157832,0.044037
6435,0.518049,-0.256665,-0.414497
6436,0.303534,-0.214515,0.04215
6437,0.348089,0.044555,0.25907
6438,0.270053,-0.078036,-0.122591
6439,0.320107,0.050054,0.12809
6440,0.55879,0.238683,0.188629
6441,0.399366,-0.159424,-0.398107
6442,1.80122,1.40185,1.56128
6443,0.231368,-1.56985,-2.97171
6444,0.214868,-0.0165,1.55335
6445,0.252831,0.037963,0.054463
6446,0.20109,-0.051741,-0.089704
6447,0.266867,0.065777,0.117518
6448,0.215479,-0.051388,-0.117165
6449,1.06843,0.852954,0.904342
6450,1.09284,0.024407,-0.828547
6451,1.10467,0.011833,-0.012574
6452,0.438865,-0.665808,-0.677641
6453,0.220016,-0.218849,0.446959
6454,0.873008,0.652992,0.871841
6455,0.694955,-0.178053,-0.831045
6456,0.554235,-0.14072,0.037333
6457,1.28536,0.731121,0.871841
6458,1.16993,-0.115425,-0.846546
6459,0.856527,-0.313404,-0.197979
6460,0.917471,0.060944,0.374348
6461,0.435439,-0.482032,-0.542976
6462,0.671863,0.236424,0.718456
6463,5.78734,5.11548,4.87905
6464,0.694547,-5.09279,-10.2083
6465,1.03264,0.33809,5.43088
6466,1.10314,0.070499,-0.267591
6467,1.06141,-0.041722,-0.112221
6468,0.96023,-0.101184,-0.059462
6469,0.34457,-0.61566,-0.514476
6470,0.348885,0.004315,0.619975
6471,0.655788,0.306903,0.302588
6472,0.901434,0.245646,-0.061257
6473,0.897935,-0.003499,-0.249145
6474,0.76577,-0.132165,-0.128666
6475,0.877768,0.111998,0.244163
6476,0.692474,-0.185294,-0.297292
6477,1.36482,0.672344,0.857638
6478,1.30108,-0.06374,-0.736084
6479,1.00562,-0.29546,-0.23172
6480,1.01701,0.011389,0.306849
6481,0.938379,-0.078628,-0.090017
6482,0.358403,-0.579976,-0.501348
6483,0.380162,0.021759,0.601735
6484,0.691344,0.311182,0.289423
6485,0.966915,0.275571,-0.035611
6486,0.660733,-0.306182,-0.581753
6487,1.70983,1.0491,1.35528
6488,0.456624,-1.25321,-2.30231
6489,1.10421,0.647586,1.90079
6490,5.20537,4.10116,3.45357
6491,0.427551,-4.77782,-8.87897
6492,1.35156,0.924008,5.70182
6493,0.996711,-0.354848,-1.27886
6494,0.449199,-0.547512,-0.192664
6495,0.750288,0.301089,0.848601
6496,0.484717,-0.265571,-0.56666
6497,0.884175,0.399458,0.665029
6498,0.963453,0.079278,-0.32018
6499,0.877139,-0.086314,-0.165592
6500,1.05571,0.178571,0.264885
6501,1.15786,0.102147,-0.076424
6502,1.0373,-0.120554,-0.222701
6503,1.36076,0.32346,0.444014
6504,0.457921,-0.902842,-1.2263
6505,0.996137,0.538216,1.44106
6506,0.779121,-0.217016,-0.755232
6507,1.09695,0.31783,0.534846
6508,1.46613,0.369181,0.051351
6509,7.07931,5.61318,5.244
6510,6.06643,-1.01288,-6.62606
6511,1.17541,-4.89102,-3.87814
6512,0.941248,-0.234165,4.65685
6513,0.74201,-0.199238,0.034927
6514,0.642233,-0.099777,0.099461
6515,0.602308,-0.039925,0.059852
6516,0.508365,-0.093943,-0.054018
6517,1.26336,0.754991,0.848934
6518,0.687011,-0.576345,-1.33134
6519,0.819602,0.132591,0.708936
6520,1.08214,0.262534,0.129943
6521,2.43194,1.3498,1.08727
6522,1.90872,-0.523216,-1.87302
6523,0.907435,-1.00128,-0.478068
6524,0.437106,-0.470329,0.530955
6525,0.688641,0.251535,0.721864
6526,0.571697,-0.116944,-0.368479
6527,1.02621,0.454513,0.571457
6528,1.0083,-0.017906,-0.472419
6529,1.08203,0.073721,0.091627
6530,1.76759,0.685566,0.611845
6531,2.37351,0.605919,-0.079647
6532,1.66867,-0.704844,-1.31076
6533,3.02873,1.36006,2.0649
6534,2.9881,-0.040629,-1.40069
6535,1.92805,-1.06004,-1.01941
6536,4.07012,2.14207,3.20211
6537,4.1909,0.120776,-2.02129
6538,1.81552,-2.37538,-2.49616
6539,1.0798,-0.735715,1.63966
6540,0.705807,-0.373995,0.36172
6541,0.787583,0.081776,0.455771
6542,0.745047,-0.042536,-0.124312
6543,1.15658,0.411533,0.454069
6544,1.21662,0.060036,-0.351497
6545,1.25589,0.039277,-0.020759
6546,3.24291,1.98701,1.94774
6547,5.15696,1.91405,-0.072963
6548,3.5655,-1.59146,-3.50551
6549,1.32811,-2.23738,-0.64592
6550,0.861638,-0.466476,1.77091
6551,1.03641,0.174776,0.641252
6552,0.802398,-0.234016,-0.408792
6553,0.870028,0.06763,0.301646
6554,1.31578,0.445753,0.378123
6555,4.16132,2.84554,2.39979
6556,1.40546,-2.75586,-5.6014
6557,1.33902,-0.066443,2.68942
6558,1.13425,-0.204775,-0.138332
6559,1.23763,0.103387,0.308162
6560,0.899564,-0.33807,-0.441457
6561,3.09632,2.19675,2.53482
6562,0.861823,-2.23449,-4.43125
6563,0.786658,-0.075165,2.15933
6564,0.371495,-0.415163,-0.339998
6565,0.418865,0.04737,0.462533
6566,0.425643,0.006778,-0.040592
6567,0.36181,-0.063833,-0.070611
6568,0.354756,-0.007054,0.056779
6569,0.350718,-0.004038,0.003016
6570,0.483439,0.132721,0.136759
6571,0.340311,-0.143128,-0.275849
6572,0.572419,0.232108,0.375236
6573,0.828287,0.255868,0.02376
6574,0.399384,-0.428903,-0.684771
6575,0.377977,-0.021407,0.407496
6576,0.38144,0.003463,0.02487
6577,0.710029,0.328589,0.325126
6578,0.599752,-0.110277,-0.438866
